0.png,1.png,2.png,3.png,4.png,5.png,6.png,7.png,8.png,9.png,10.png,11.png,12.png,13.png,14.png,15.png,16.png,17.png,18.png,19.png,20.png,21.png,22.png,23.png,24.png,25.png,26.png,27.png,28.png,29.png,30.png,31.png,32.png,33.png,34.png,35.png,36.png,37.png,38.png,39.png,40.png,41.png,42.png,43.png,44.png
0.6,0.48888888888888893,0.5777777777777778,0.5333333333333333,0.0,0.11111111111111112,0.4444444444444445,0.5111111111111112,0.6222222222222222,0.4222222222222222,0.6666666666666667,0.7777777777777778,0.06666666666666667,0.4666666666666667,0.5555555555555556,0.6444444444444445,0.37777777777777777,0.08888888888888889,0.24444444444444446,0.17777777777777778,0.33333333333333337,0.22222222222222224,0.3111111111111111,0.15555555555555556,0.2888888888888889,0.35555555555555557,0.2,0.022222222222222223,0.26666666666666666,0.13333333333333333,0.8222222222222223,0.8444444444444444,0.6888888888888889,0.9333333333333333,0.9555555555555556,0.9777777777777779,0.4,0.888888888888889,0.7555555555555555,0.9111111111111111,0.8,0.7111111111111111,0.044444444444444446,0.8666666666666667,0.7333333333333334
0.11111111111111112,0.5333333333333333,0.5555555555555556,0.6,0.37777777777777777,0.6888888888888889,0.7333333333333334,0.7111111111111111,0.5111111111111112,0.17777777777777778,0.4444444444444445,0.8444444444444444,0.22222222222222224,0.6666666666666667,0.24444444444444446,0.35555555555555557,0.4222222222222222,0.33333333333333337,0.48888888888888893,0.6444444444444445,0.2,0.044444444444444446,0.6222222222222222,0.022222222222222223,0.4,0.4666666666666667,0.5777777777777778,0.0,0.7555555555555555,0.15555555555555556,0.7777777777777778,0.8,0.9555555555555556,0.9777777777777779,0.9333333333333333,0.26666666666666666,0.13333333333333333,0.8222222222222223,0.06666666666666667,0.888888888888889,0.2888888888888889,0.9111111111111111,0.08888888888888889,0.8666666666666667,0.3111111111111111
0.33333333333333337,0.7555555555555555,0.4,0.7333333333333334,0.11111111111111112,0.6444444444444445,0.2888888888888889,0.26666666666666666,0.48888888888888893,0.13333333333333333,0.4444444444444445,0.8,0.0,0.7111111111111111,0.35555555555555557,0.37777777777777777,0.5777777777777778,0.5111111111111112,0.6222222222222222,0.6666666666666667,0.5555555555555556,0.17777777777777778,0.6,0.044444444444444446,0.4222222222222222,0.22222222222222224,0.6888888888888889,0.06666666666666667,0.7777777777777778,0.2,0.5333333333333333,0.8222222222222223,0.9333333333333333,0.9111111111111111,0.9777777777777779,0.4666666666666667,0.15555555555555556,0.8444444444444444,0.08888888888888889,0.8666666666666667,0.3111111111111111,0.9555555555555556,0.022222222222222223,0.888888888888889,0.24444444444444446
0.35555555555555557,0.5555555555555556,0.5777777777777778,0.6444444444444445,0.33333333333333337,0.5333333333333333,0.4,0.37777777777777777,0.7777777777777778,0.26666666666666666,0.6666666666666667,0.8222222222222223,0.2,0.8,0.3111111111111111,0.2888888888888889,0.7111111111111111,0.24444444444444446,0.6888888888888889,0.6,0.22222222222222224,0.17777777777777778,0.5111111111111112,0.044444444444444446,0.4666666666666667,0.4444444444444445,0.4222222222222222,0.0,0.7333333333333334,0.15555555555555556,0.8444444444444444,0.8666666666666667,0.7555555555555555,0.9555555555555556,0.6222222222222222,0.48888888888888893,0.08888888888888889,0.888888888888889,0.06666666666666667,0.9111111111111111,0.13333333333333333,0.9777777777777779,0.022222222222222223,0.9333333333333333,0.11111111111111112
0.35555555555555557,0.6444444444444445,0.5555555555555556,0.7777777777777778,0.13333333333333333,0.4,0.33333333333333337,0.2888888888888889,0.5333333333333333,0.08888888888888889,0.6888888888888889,0.9333333333333333,0.044444444444444446,0.7333333333333334,0.22222222222222224,0.26666666666666666,0.5777777777777778,0.2,0.6666666666666667,0.37777777777777777,0.6222222222222222,0.15555555555555556,0.6,0.022222222222222223,0.17777777777777778,0.48888888888888893,0.4222222222222222,0.0,0.7555555555555555,0.4666666666666667,0.4444444444444445,0.8666666666666667,0.9777777777777779,0.9111111111111111,0.8,0.7111111111111111,0.3111111111111111,0.8444444444444444,0.11111111111111112,0.8222222222222223,0.5111111111111112,0.9555555555555556,0.06666666666666667,0.888888888888889,0.24444444444444446
0.08888888888888889,0.13333333333333333,0.48888888888888893,0.6888888888888889,0.5777777777777778,0.6,0.6222222222222222,0.6444444444444445,0.7777777777777778,0.8222222222222223,0.5333333333333333,0.7555555555555555,0.044444444444444446,0.33333333333333337,0.11111111111111112,0.24444444444444446,0.35555555555555557,0.022222222222222223,0.2888888888888889,0.17777777777777778,0.4,0.3111111111111111,0.37777777777777777,0.22222222222222224,0.2,0.7111111111111111,0.7333333333333334,0.0,0.4444444444444445,0.15555555555555556,0.8,0.8444444444444444,0.9111111111111111,0.9777777777777779,0.8666666666666667,0.4666666666666667,0.26666666666666666,0.9555555555555556,0.4222222222222222,0.9333333333333333,0.5555555555555556,0.888888888888889,0.06666666666666667,0.5111111111111112,0.6666666666666667
0.17777777777777778,0.22222222222222224,0.5111111111111112,0.6,0.0,0.2,0.48888888888888893,0.5333333333333333,0.6222222222222222,0.4666666666666667,0.7111111111111111,0.7555555555555555,0.08888888888888889,0.5555555555555556,0.5777777777777778,0.6888888888888889,0.35555555555555557,0.022222222222222223,0.24444444444444446,0.06666666666666667,0.26666666666666666,0.15555555555555556,0.3111111111111111,0.13333333333333333,0.11111111111111112,0.33333333333333337,0.2888888888888889,0.044444444444444446,0.4,0.37777777777777777,0.6666666666666667,0.7777777777777778,0.8444444444444444,0.888888888888889,0.6444444444444445,0.8,0.4444444444444445,0.8666666666666667,0.9111111111111111,0.9777777777777779,0.8222222222222223,0.9333333333333333,0.4222222222222222,0.9555555555555556,0.7333333333333334
0.5111111111111112,0.6666666666666667,0.48888888888888893,0.6444444444444445,0.6222222222222222,0.4666666666666667,0.13333333333333333,0.0,0.26666666666666666,0.15555555555555556,0.22222222222222224,0.4222222222222222,0.17777777777777778,0.5777777777777778,0.2,0.2888888888888889,0.33333333333333337,0.6888888888888889,0.7333333333333334,0.7555555555555555,0.5555555555555556,0.35555555555555557,0.5333333333333333,0.06666666666666667,0.37777777777777777,0.24444444444444446,0.7111111111111111,0.4,0.6,0.08888888888888889,0.8444444444444444,0.8666666666666667,0.7777777777777778,0.888888888888889,0.4444444444444445,0.9111111111111111,0.3111111111111111,0.9555555555555556,0.022222222222222223,0.9777777777777779,0.11111111111111112,0.8,0.044444444444444446,0.9333333333333333,0.8222222222222223
